,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,content_age,is_movie,watch_category
123,ts20960,Power Rangers,SHOW,"['scifi', 'action', 'fantasy', 'family']",1993,TV-Y7,1970-01-01 00:00:00.000000022,"['scifi', 'action', 'fantasy', 'family']",['US'],29.0,tt0106064,6.5,21949.0,21.083,6.7,33,0,Average
124,tm65686,U.S. Marshals,MOVIE,"['thriller', 'crime', 'action']",1998,PG-13,1970-01-01 00:00:00.000000126,"['thriller', 'crime', 'action']",['US'],0.0,tt0120873,6.5,103263.0,28.657,6.5,28,1,Average
125,ts11397,Adventures of Sonic the Hedgehog,SHOW,"['action', 'animation', 'scifi', 'western', 'fantasy', 'comedy', 'family']",1993,TV-Y7,1970-01-01 00:00:00.000000022,"['action', 'animation', 'scifi', 'western', 'fantasy', 'comedy', 'family']",['US'],4.0,tt0222518,6.2,3808.0,23.374,6.2,33,0,Average
126,tm54903,Wild Things,MOVIE,"['drama', 'thriller', 'crime', 'european']",1998,R,1970-01-01 00:00:00.000000108,"['drama', 'thriller', 'crime', 'european']",['US'],0.0,tt0194542,6.6,118811.0,22.205,6.3,28,1,Average
127,tm187187,Last Action Hero,MOVIE,"['comedy', 'action', 'fantasy']",1993,PG-13,1970-01-01 00:00:00.000000130,"['comedy', 'action', 'fantasy']",['US'],0.0,tt0107362,6.4,149290.0,18.865,6.4,33,1,Average
128,tm191772,Seven Years in Tibet,MOVIE,"['drama', 'history', 'war']",1997,PG-13,1970-01-01 00:00:00.000000136,"['drama', 'history', 'war']",['US'],0.0,tt0120102,7.1,141308.0,14.442,7.2,29,1,Good
129,tm191848,The Devil's Advocate,MOVIE,"['horror', 'thriller', 'drama']",1997,0,1970-01-01 00:00:00.000000144,"['horror', 'thriller', 'drama']","['DE', 'US']",0.0,tt0118971,7.5,361422.0,34.774,7.4,29,1,Good
130,tm121879,A River Runs Through It,MOVIE,['drama'],1992,PG,1970-01-01 00:00:00.000000123,['drama'],['US'],0.0,tt0105265,7.2,59086.0,16.558,7.1,34,1,Good
131,tm44402,"Girl, Interrupted",MOVIE,"['drama', 'european']",1999,R,1970-01-01 00:00:00.000000127,"['drama', 'european']","['US', 'DE']",0.0,tt0172493,7.3,180532.0,17.613,7.5,27,1,Good
132,ts22489,Goosebumps,SHOW,"['scifi', 'fantasy', 'horror', 'thriller', 'family', 'music']",1995,TV-PG,1970-01-01 00:00:00.000000022,"['scifi', 'fantasy', 'horror', 'thriller', 'family', 'music']","['CA', 'US']",4.0,tt0111987,7.6,13361.0,88.924,8.0,31,0,Good
133,ts25252,Yu-Gi-Oh!,SHOW,"['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy', 'drama']",1998,TV-Y,1970-01-01 00:00:00.000000022,"['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy', 'drama']",['JP'],7.0,tt4834194,7.2,20888.0,75.438,7.3,28,0,Good
134,ts21034,InuYasha,SHOW,"['action', 'comedy', 'scifi', 'animation', 'drama', 'fantasy', 'romance']",2000,TV-14,1970-01-01 00:00:00.000000025,"['action', 'comedy', 'scifi', 'animation', 'drama', 'fantasy', 'romance']",['JP'],9.0,tt0290223,7.9,15823.0,149.742,8.6,26,0,Good
135,tm53419,Any Given Sunday,MOVIE,"['drama', 'sport']",1999,R,1970-01-01 00:00:00.000000162,"['drama', 'sport']",['US'],0.0,tt0146838,6.9,118479.0,13.825,6.8,27,1,Average
136,tm189764,Menace II Society,MOVIE,"['drama', 'crime', 'thriller']",1993,R,1970-01-01 00:00:00.000000097,"['drama', 'crime', 'thriller']",['US'],0.0,tt0107554,7.5,57399.0,15.347,7.5,33,1,Good
137,tm9323,Desperado,MOVIE,"['thriller', 'action', 'crime', 'western', 'european']",1995,R,1970-01-01 00:00:00.000000104,"['thriller', 'action', 'crime', 'western', 'european']",['US'],0.0,tt0112851,7.1,183638.0,19.718,6.9,31,1,Good
138,tm46173,The Mask of Zorro,MOVIE,"['action', 'thriller', 'western', 'comedy', 'romance']",1998,PG-13,1970-01-01 00:00:00.000000136,"['action', 'thriller', 'western', 'comedy', 'romance']",['US'],0.0,tt0120746,6.8,181306.0,25.426,6.5,28,1,Average
139,tm19673,The Patriot,MOVIE,"['drama', 'action', 'history', 'war']",2000,R,1970-01-01 00:00:00.000000165,"['drama', 'action', 'history', 'war']","['DE', 'US']",0.0,tt0187393,7.2,270231.0,20.438,7.1,26,1,Good
140,tm24877,Road Trip,MOVIE,['comedy'],2000,R,1970-01-01 00:00:00.000000093,['comedy'],['US'],0.0,tt0215129,6.5,167670.0,16.989,6.2,26,1,Average
141,tm189433,Free Willy,MOVIE,"['drama', 'family']",1993,PG,1970-01-01 00:00:00.000000112,"['drama', 'family']","['US', 'FR']",0.0,tt0106965,6.0,75244.0,31.688,6.2,33,1,Average
142,ts251477,My First Errand,SHOW,['reality'],1991,TV-G,1970-01-01 00:00:00.000000019,['reality'],['JP'],12.0,0,0.0,0.0,12.155,7.0,35,0,Low Rated
143,tm1822,3 Ninjas Kick Back,MOVIE,"['action', 'comedy', 'family', 'sport']",1994,PG,1970-01-01 00:00:00.000000093,"['action', 'comedy', 'family', 'sport']","['US', 'JP']",0.0,tt15327306,4.5,9208.0,9.773,5.5,32,1,Low Rated
144,tm187791,In the Line of Fire,MOVIE,"['drama', 'thriller', 'action', 'crime']",1993,R,1970-01-01 00:00:00.000000128,"['drama', 'thriller', 'action', 'crime']",['US'],0.0,tt0107206,7.2,101939.0,15.02,7.0,33,1,Good
145,tm19494,The Replacements,MOVIE,"['comedy', 'sport']",2000,PG-13,1970-01-01 00:00:00.000000118,"['comedy', 'sport']",['US'],0.0,tt0191397,6.6,64087.0,13.465,6.6,26,1,Average
146,tm10739,Johnny Mnemonic,MOVIE,"['scifi', 'thriller', 'action', 'drama']",1995,R,1970-01-01 00:00:00.000000097,"['scifi', 'thriller', 'action', 'drama']","['US', 'CA']",0.0,tt0113481,5.6,71062.0,11.747,5.7,31,1,Low Rated
147,tm113576,Little Women,MOVIE,"['drama', 'family', 'romance']",1994,PG,1970-01-01 00:00:00.000000115,"['drama', 'family', 'romance']",['US'],0.0,tt0110367,7.3,57621.0,17.027,7.3,32,1,Good
148,tm191387,Anaconda,MOVIE,"['thriller', 'horror', 'action']",1997,PG-13,1970-01-01 00:00:00.000000089,"['thriller', 'horror', 'action']","['PE', 'US', 'BR']",0.0,tt0118615,4.8,103459.0,31.57,5.1,29,1,Low Rated
149,tm6859,My Girl,MOVIE,"['comedy', 'drama', 'family', 'romance', 'european']",1991,PG,1970-01-01 00:00:00.000000103,"['comedy', 'drama', 'family', 'romance', 'european']",['US'],0.0,tt0102492,6.9,79800.0,21.381,7.4,35,1,Average
150,tm186589,Cliffhanger,MOVIE,"['thriller', 'action', 'animation']",1993,R,1970-01-01 00:00:00.000000112,"['thriller', 'action', 'animation']","['IT', 'US', 'FR']",0.0,tt0106582,6.5,128179.0,20.292,6.4,33,1,Average
151,tm191374,I Know What You Did Last Summer,MOVIE,"['horror', 'thriller']",1997,R,1970-01-01 00:00:00.000000101,"['horror', 'thriller']",['US'],0.0,tt0119345,5.7,142696.0,18.102,5.9,29,1,Low Rated
152,tm8446,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,MOVIE,"['scifi', 'action', 'comedy', 'family']",1991,PG,1970-01-01 00:00:00.000000088,"['scifi', 'action', 'comedy', 'family']","['US', 'HK']",0.0,tt0103060,6.0,55499.0,16.459,6.1,35,1,Average
153,ts8570,Barney & Friends,SHOW,['family'],1992,TV-G,1970-01-01 00:00:00.000000028,['family'],['US'],14.0,tt0144701,3.8,9955.0,46.955,5.0,34,0,Low Rated
154,tm21596,Hollow Man,MOVIE,"['scifi', 'action', 'horror', 'thriller']",2000,R,1970-01-01 00:00:00.000000112,"['scifi', 'action', 'horror', 'thriller']","['DE', 'US']",0.0,tt0164052,5.8,130099.0,24.125,5.9,26,1,Low Rated
155,tm48430,Godzilla,MOVIE,"['thriller', 'scifi', 'action']",1998,PG-13,1970-01-01 00:00:00.000000133,"['thriller', 'scifi', 'action']",['US'],0.0,tt0120685,5.4,191722.0,38.87,5.6,28,1,Low Rated
156,tm190835,Neon Genesis Evangelion: The End of Evangelion,MOVIE,"['scifi', 'action', 'drama', 'fantasy', 'animation']",1997,0,1970-01-01 00:00:00.000000087,"['scifi', 'action', 'drama', 'fantasy', 'animation']",['JP'],0.0,tt0169858,8.0,51938.0,36.756,8.4,29,1,Highly Rated
157,tm192199,Spawn,MOVIE,"['fantasy', 'horror', 'scifi', 'thriller', 'action', 'drama']",1997,PG-13,1970-01-01 00:00:00.000000096,"['fantasy', 'horror', 'scifi', 'thriller', 'action', 'drama']",['US'],0.0,tt0120177,5.2,67761.0,15.124,5.3,29,1,Low Rated
158,tm184205,Dennis the Menace,MOVIE,"['comedy', 'family']",1993,PG,1970-01-01 00:00:00.000000095,"['comedy', 'family']",['US'],0.0,tt0106701,5.6,60779.0,24.079,5.8,33,1,Low Rated
159,tm12499,The Net,MOVIE,"['thriller', 'action', 'crime', 'drama']",1995,PG-13,1970-01-01 00:00:00.000000114,"['thriller', 'action', 'crime', 'drama']",['US'],0.0,tt0113957,5.9,66127.0,11.838,6.0,31,1,Low Rated
160,tm192431,The Devil's Own,MOVIE,"['thriller', 'drama', 'action', 'crime', 'european']",1997,R,1970-01-01 00:00:00.000000107,"['thriller', 'drama', 'action', 'crime', 'european']",['US'],0.0,tt0962637,6.2,64625.0,11.387,6.1,29,1,Average
161,tm56033,Croupier,MOVIE,"['thriller', 'european', 'crime', 'drama']",1998,R,1970-01-01 00:00:00.000000094,"['thriller', 'european', 'crime', 'drama']","['FR', 'IE', 'GB', 'DE']",0.0,tt0159382,7.0,21382.0,7.89,6.8,28,1,Good
162,tm190486,Teenage Mutant Ninja Turtles III,MOVIE,"['fantasy', 'scifi', 'action', 'comedy', 'family']",1993,PG,1970-01-01 00:00:00.000000096,"['fantasy', 'scifi', 'action', 'comedy', 'family']","['HK', 'US']",0.0,tt0108308,4.7,33128.0,15.356,5.4,33,1,Low Rated
163,tm61103,The General's Daughter,MOVIE,"['drama', 'crime', 'thriller']",1999,R,1970-01-01 00:00:00.000000116,"['drama', 'crime', 'thriller']","['US', 'DE']",0.0,tt0144214,6.4,58726.0,11.976,6.4,27,1,Average
164,tm117488,The Next Karate Kid,MOVIE,"['drama', 'family', 'romance', 'sport', 'action']",1994,PG,1970-01-01 00:00:00.000000107,"['drama', 'family', 'romance', 'sport', 'action']",['US'],0.0,tt0110657,4.5,30138.0,20.882,5.3,32,1,Low Rated
165,tm55732,I Still Know What You Did Last Summer,MOVIE,"['thriller', 'horror']",1998,R,1970-01-01 00:00:00.000000100,"['thriller', 'horror']",['US'],0.0,tt0130018,4.7,73269.0,17.756,5.3,28,1,Low Rated
166,tm191431,Double Team,MOVIE,"['scifi', 'action', 'comedy', 'thriller']",1997,R,1970-01-01 00:00:00.000000093,"['scifi', 'action', 'comedy', 'thriller']","['US', 'HK']",0.0,tt0119013,4.7,34127.0,12.697,5.1,29,1,Low Rated
167,tm17721,Under Suspicion,MOVIE,"['thriller', 'crime', 'drama', 'european']",2000,R,1970-01-01 00:00:00.000000110,"['thriller', 'crime', 'drama', 'european']",['US'],0.0,tt0164212,6.5,25432.0,11.459,6.1,26,1,Average
168,ts20939,Moesha,SHOW,"['drama', 'comedy', 'family']",1996,TV-PG,1970-01-01 00:00:00.000000021,"['drama', 'comedy', 'family']",['US'],6.0,tt0115275,5.7,3713.0,7.483,7.3,30,0,Low Rated
169,ts21693,"Sister, Sister",SHOW,"['comedy', 'drama', 'family']",1994,TV-PG,1970-01-01 00:00:00.000000022,"['comedy', 'drama', 'family']",['US'],6.0,tt0108927,6.2,12535.0,12.029,7.6,32,0,Average
170,ts22286,Cardcaptor Sakura,SHOW,"['scifi', 'comedy', 'drama', 'family', 'fantasy', 'romance', 'animation', 'action']",1998,TV-Y7,1970-01-01 00:00:00.000000025,"['scifi', 'comedy', 'drama', 'family', 'fantasy', 'romance', 'animation', 'action']",['JP'],4.0,tt0221735,8.0,4936.0,53.714,8.7,28,0,Highly Rated
171,tm190811,Geronimo: An American Legend,MOVIE,"['western', 'drama', 'history']",1993,PG-13,1970-01-01 00:00:00.000000115,"['western', 'drama', 'history']",['US'],0.0,tt0107004,6.5,11506.0,10.551,6.3,33,1,Average
172,tm107659,The Mirror Has Two Faces,MOVIE,"['romance', 'comedy', 'drama']",1996,PG-13,1970-01-01 00:00:00.000000126,"['romance', 'comedy', 'drama']",['US'],0.0,tt0117057,6.6,19829.0,8.391,6.7,30,1,Average
173,ts21581,Girlfriends,SHOW,"['comedy', 'drama']",2000,TV-PG,1970-01-01 00:00:00.000000021,"['comedy', 'drama']",['US'],8.0,tt0247102,7.2,4482.0,17.929,7.6,26,0,Good
174,tm7135,Bill Hicks: One Night Stand,MOVIE,['comedy'],1991,NC-17,1970-01-01 00:00:00.000000030,['comedy'],['US'],0.0,0,0.0,0.0,1.08,7.5,35,1,Low Rated
175,tm7073,Knight Rider 2000,MOVIE,"['action', 'scifi']",1991,G,1970-01-01 00:00:00.000000091,"['action', 'scifi']",['US'],0.0,tt0102227,4.5,3178.0,8.52,5.1,35,1,Low Rated
176,tm63514,The Last Days,MOVIE,"['drama', 'documentation', 'war']",1998,PG-13,1970-01-01 00:00:00.000000087,"['drama', 'documentation', 'war']",['US'],0.0,tt0174852,7.9,4247.0,4.869,7.8,28,1,Good
177,ts20918,The Parkers,SHOW,['comedy'],1999,TV-PG,1970-01-01 00:00:00.000000019,['comedy'],['US'],5.0,tt0200353,6.8,2346.0,9.733,8.0,27,0,Average
178,tm10811,Heavy,MOVIE,"['romance', 'drama']",1995,R,1970-01-01 00:00:00.000000105,"['romance', 'drama']",['US'],0.0,tt0113280,6.8,4921.0,5.31,6.8,31,1,Average
179,tm188970,Bill Hicks: Revelations,MOVIE,"['comedy', 'documentation']",1993,0,1970-01-01 00:00:00.000000074,"['comedy', 'documentation']",['GB'],0.0,tt0152183,8.5,3085.0,3.88,8.1,33,1,Highly Rated
180,tm188606,Sankofa,MOVIE,"['drama', 'european']",1993,0,1970-01-01 00:00:00.000000124,"['drama', 'european']","['GH', 'GB', 'US', 'BF', 'DE']",0.0,tt0108041,7.0,678.0,2.783,6.5,33,1,Good
181,tm128073,Bill Hicks: Relentless,MOVIE,['comedy'],1992,0,1970-01-01 00:00:00.000000061,['comedy'],['GB'],0.0,0,0.0,0.0,4.105,7.9,34,1,Low Rated
182,ts18465,Dale's Supermarket Sweep,SHOW,[],1993,TV-G,1970-01-01 00:00:00.000000021,[],['GB'],8.0,tt0962853,7.1,39.0,0.947,8.3,33,0,Good
183,tm64817,Jerry Seinfeld: I'm Telling You for the Last Time,MOVIE,"['comedy', 'documentation']",1998,G,1970-01-01 00:00:00.000000075,"['comedy', 'documentation']",['US'],0.0,tt0500140,7.9,5834.0,5.834,7.6,28,1,Good
184,tm320211,Children of God,MOVIE,['documentation'],1994,0,1970-01-01 00:00:00.000000063,['documentation'],['GB'],0.0,tt6051792,6.4,589.0,2.809,6.4,32,1,Average
185,tm189171,Wild Tango,MOVIE,"['drama', 'music', 'romance']",1993,R,1970-01-01 00:00:00.000000124,"['drama', 'music', 'romance']","['AR', 'ES']",0.0,tt0108291,6.7,1564.0,3.259,6.3,33,1,Average
186,tm67635,Kuch Kuch Hota Hai,MOVIE,"['drama', 'romance', 'comedy']",1998,G,1970-01-01 00:00:00.000000185,"['drama', 'romance', 'comedy']",['IN'],0.0,tt0172684,7.6,51640.0,12.564,7.7,28,1,Good
187,ts22080,Oggy and the Cockroaches,SHOW,"['comedy', 'family', 'action', 'animation', 'european']",1999,TV-Y7,1970-01-01 00:00:00.000000009,"['comedy', 'family', 'action', 'animation', 'european']",['FR'],7.0,tt0213363,7.4,4185.0,26.074,7.5,27,0,Good
188,ts22039,H,SHOW,['comedy'],1998,TV-MA,1970-01-01 00:00:00.000000025,['comedy'],['FR'],4.0,tt0173554,7.4,1703.0,11.362,7.6,28,0,Good
189,tm41525,Herod's Law,MOVIE,"['drama', 'comedy', 'crime']",1999,R,1970-01-01 00:00:00.000000120,"['drama', 'comedy', 'crime']",['MX'],0.0,tt0221344,7.8,5943.0,11.526,7.9,27,1,Good
190,tm7951,Tim Allen: Rewires America,MOVIE,"['comedy', 'documentation']",1991,PG,1970-01-01 00:00:00.000000030,"['comedy', 'documentation']",['US'],0.0,tt0294967,5.9,195.0,1.339,7.0,35,1,Low Rated
191,ts21684,Heartbreak High,SHOW,"['drama', 'romance', 'comedy']",1994,TV-MA,1970-01-01 00:00:00.000000047,"['drama', 'romance', 'comedy']",['AU'],7.0,tt0108800,7.8,3106.0,16.211,7.3,32,0,Good
192,tm55100,Dil Se..,MOVIE,"['drama', 'romance']",1998,PG-13,1970-01-01 00:00:00.000000163,"['drama', 'romance']",['IN'],0.0,tt0164538,7.5,28409.0,6.381,6.8,28,1,Good
193,ts224786,Escalona,SHOW,['drama'],1991,TV-MA,1970-01-01 00:00:00.000000044,['drama'],['CO'],1.0,0,0.0,0.0,9.244,7.7,35,0,Low Rated
194,tm204173,Aashik Aawara,MOVIE,"['romance', 'comedy', 'drama']",1993,0,1970-01-01 00:00:00.000000153,"['romance', 'comedy', 'drama']",['IN'],0.0,tt0106206,4.7,320.0,1.082,4.7,33,1,Low Rated
195,tm191614,Destiny,MOVIE,"['drama', 'romance', 'comedy', 'history']",1997,0,1970-01-01 00:00:00.000000136,"['drama', 'romance', 'comedy', 'history']","['EG', 'FR']",0.0,tt0119629,7.1,2825.0,3.928,6.6,29,1,Good
196,tm8859,Oh Darling! Yeh Hai India!,MOVIE,['comedy'],1995,G,1970-01-01 00:00:00.000000153,['comedy'],['IN'],0.0,tt0114031,4.0,1678.0,2.566,4.8,31,1,Low Rated
197,tm424630,A Triumph of the Heart: The Ricky Bell Story,MOVIE,"['drama', 'sport']",1991,0,1970-01-01 00:00:00.000000100,"['drama', 'sport']",['US'],0.0,tt0103123,7.2,248.0,3.255,5.1,35,1,Good
198,tm12876,Bombay,MOVIE,"['romance', 'drama']",1995,0,1970-01-01 00:00:00.000000141,"['romance', 'drama']",['IN'],0.0,tt0112553,8.1,12512.0,3.771,7.2,31,1,Highly Rated
199,tm52083,West Beirut,MOVIE,"['romance', 'war', 'comedy', 'drama', 'european']",1998,PG-13,1970-01-01 00:00:00.000000105,"['romance', 'war', 'comedy', 'drama', 'european']","['BE', 'FR', 'NO', 'LB']",0.0,tt0157183,7.6,4175.0,3.996,7.4,28,1,Good
200,tm9898,Muthu,MOVIE,"['drama', 'comedy', 'romance', 'action']",1995,G,1970-01-01 00:00:00.000000165,"['drama', 'comedy', 'romance', 'action']",['IN'],0.0,tt0140399,7.6,3056.0,5.577,6.9,31,1,Good
201,tm326102,Qila,MOVIE,"['drama', 'music', 'family']",1998,0,1970-01-01 00:00:00.000000160,"['drama', 'music', 'family']",['IN'],0.0,tt0286907,4.8,129.0,1.221,6.0,28,1,Low Rated
202,tm12482,Ram Jaane,MOVIE,"['action', 'drama', 'romance', 'crime']",1995,0,1970-01-01 00:00:00.000000172,"['action', 'drama', 'romance', 'crime']",['IN'],0.0,tt0114231,5.4,3901.0,4.396,5.0,31,1,Low Rated
203,tm128925,Chamatkar,MOVIE,"['comedy', 'fantasy', 'drama', 'crime']",1992,G,1970-01-01 00:00:00.000000171,"['comedy', 'fantasy', 'drama', 'crime']",['IN'],0.0,tt0126234,6.5,6199.0,5.065,6.6,34,1,Average
204,tm52871,Soldier,MOVIE,"['thriller', 'action', 'drama', 'romance']",1998,0,1970-01-01 00:00:00.000000156,"['thriller', 'action', 'drama', 'romance']",['IN'],0.0,tt0211634,6.2,3025.0,2.471,5.7,28,1,Average
205,ts28516,Okupas,SHOW,"['crime', 'drama']",2000,TV-MA,1970-01-01 00:00:00.000000040,"['crime', 'drama']",['AR'],1.0,tt0289649,9.0,2326.0,6.971,8.8,26,0,Highly Rated
206,tm62385,Hum Saath Saath Hain,MOVIE,"['fantasy', 'romance', 'family', 'drama']",1999,G,1970-01-01 00:00:00.000000177,"['fantasy', 'romance', 'family', 'drama']",['IN'],0.0,tt0216817,6.2,8454.0,4.91,6.0,27,1,Average
207,tm184502,Kabhi Haan Kabhi Naa,MOVIE,"['comedy', 'drama', 'music', 'romance']",1994,G,1970-01-01 00:00:00.000000158,"['comedy', 'drama', 'music', 'romance']",['IN'],0.0,tt0110222,7.6,18224.0,5.028,6.6,32,1,Good
208,tm7810,Nightmare in Columbia County,MOVIE,"['drama', 'crime', 'thriller']",1991,0,1970-01-01 00:00:00.000000100,"['drama', 'crime', 'thriller']",['US'],0.0,tt0102537,5.5,341.0,1.603,6.0,35,1,Low Rated
209,tm27601,Phir Bhi Dil Hai Hindustani,MOVIE,"['comedy', 'romance', 'drama']",2000,PG-13,1970-01-01 00:00:00.000000160,"['comedy', 'romance', 'drama']",['IN'],0.0,tt0222270,6.1,7556.0,6.39,6.6,26,1,Average
210,tm8687,Sam Kinison: Family Entertainment Hour,MOVIE,['comedy'],1991,0,1970-01-01 00:00:00.000000049,['comedy'],['US'],0.0,0,0.0,0.0,2.545,6.0,35,1,Low Rated
211,tm47530,Jeans,MOVIE,"['drama', 'romance', 'comedy']",1998,0,1970-01-01 00:00:00.000000175,"['drama', 'romance', 'comedy']",['IN'],0.0,tt0151121,6.4,3567.0,2.862,6.5,28,1,Average
212,tm105716,Chaahat,MOVIE,"['drama', 'romance']",1996,G,1970-01-01 00:00:00.000000155,"['drama', 'romance']",['IN'],0.0,tt0172234,5.5,2837.0,2.947,7.0,30,1,Low Rated
213,tm117873,Hum Aapke Hain Koun..!,MOVIE,"['romance', 'comedy', 'drama']",1994,0,1970-01-01 00:00:00.000000206,"['romance', 'comedy', 'drama']",['IN'],0.0,tt0110076,7.5,20986.0,6.655,6.5,32,1,Good
214,tm189773,Maya Memsaab,MOVIE,"['romance', 'drama', 'thriller']",1993,PG-13,1970-01-01 00:00:00.000000126,"['romance', 'drama', 'thriller']",['IN'],0.0,tt0137100,5.4,2177.0,5.307,5.5,33,1,Low Rated
215,tm7032,Out of Life,MOVIE,"['war', 'drama', 'crime', 'european']",1991,0,1970-01-01 00:00:00.000000097,"['war', 'drama', 'crime', 'european']","['IT', 'LB', 'BE', 'FR']",0.0,tt0102058,6.9,365.0,3.192,6.2,35,1,Average
216,tm58893,Duplicate,MOVIE,"['comedy', 'action', 'crime', 'thriller']",1998,PG,1970-01-01 00:00:00.000000165,"['comedy', 'action', 'crime', 'thriller']",['IN'],0.0,tt0164550,5.5,7557.0,6.309,6.0,28,1,Low Rated
217,tm340430,Govindha Govindha,MOVIE,"['drama', 'action', 'crime']",1993,0,1970-01-01 00:00:00.000000145,"['drama', 'action', 'crime']",['IN'],0.0,tt0192087,6.6,351.0,1.023,4.0,33,1,Average
218,tm184326,Damini,MOVIE,"['drama', 'crime']",1993,0,1970-01-01 00:00:00.000000180,"['drama', 'crime']",['IN'],0.0,tt0106655,7.8,3490.0,3.444,7.3,33,1,Good
219,tm110225,English Babu Desi Mem,MOVIE,"['romance', 'comedy', 'drama']",1996,PG,1970-01-01 00:00:00.000000172,"['romance', 'comedy', 'drama']",['IN'],0.0,tt0136153,4.5,2322.0,2.135,5.2,30,1,Low Rated
220,tm34391,Before the Flying Circus,MOVIE,"['comedy', 'documentation']",2000,0,1970-01-01 00:00:00.000000055,"['comedy', 'documentation']",['GB'],0.0,tt9230920,7.3,161.0,2.211,8.5,26,1,Good
221,tm21911,Sam Kinison: Live in Vegas,MOVIE,"['comedy', 'music', 'documentation']",1991,0,1970-01-01 00:00:00.000000072,"['comedy', 'music', 'documentation']",['US'],0.0,tt0249934,6.6,272.0,1.37,6.0,35,1,Average
222,tm118438,Anjaam,MOVIE,"['thriller', 'romance', 'drama']",1994,0,1970-01-01 00:00:00.000000146,"['thriller', 'romance', 'drama']",['IN'],0.0,tt0109134,6.6,6465.0,3.143,7.1,32,1,Average
223,tm62176,Mann,MOVIE,"['drama', 'romance']",1999,0,1970-01-01 00:00:00.000000174,"['drama', 'romance']",['IN'],0.0,tt0206921,6.1,5413.0,2.852,6.8,27,1,Average
224,tm57169,Monty Python: Live at Aspen,MOVIE,"['comedy', 'documentation']",1998,0,1970-01-01 00:00:00.000000058,"['comedy', 'documentation']","['US', 'GB']",0.0,tt0287570,7.8,1092.0,3.291,6.9,28,1,Good
225,tm184224,Sinbad: Afros and Bellbottoms,MOVIE,"['comedy', 'documentation']",1993,PG-13,1970-01-01 00:00:00.000000059,"['comedy', 'documentation']",['US'],0.0,tt0938331,7.8,166.0,2.935,5.5,33,1,Good
226,tm44776,The Other,MOVIE,"['drama', 'european', 'romance']",1999,0,1970-01-01 00:00:00.000000106,"['drama', 'european', 'romance']","['EG', 'FR']",0.0,tt0196355,5.9,987.0,0.981,5.9,27,1,Low Rated
227,tm104933,Sinbad: Son of a Preacher Man,MOVIE,"['comedy', 'documentation']",1996,0,1970-01-01 00:00:00.000000056,"['comedy', 'documentation']",['US'],0.0,tt0938333,6.7,115.0,2.328,5.8,30,1,Average
228,tm203186,Children of Shatila,MOVIE,"['documentation', 'history']",1999,0,1970-01-01 00:00:00.000000050,"['documentation', 'history']",['LB'],0.0,tt0243174,8.2,74.0,1.174,6.7,27,1,Highly Rated
229,tm256669,Gumrah,MOVIE,"['action', 'crime', 'drama', 'thriller']",1993,0,1970-01-01 00:00:00.000000149,"['action', 'crime', 'drama', 'thriller']",['IN'],0.0,tt0107060,6.1,784.0,2.345,6.7,33,1,Average
230,tm117840,The Emigrant,MOVIE,['drama'],1994,0,1970-01-01 00:00:00.000000129,['drama'],"['EG', 'FR']",0.0,tt0110545,6.5,998.0,3.436,5.6,32,1,Average
